what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596696593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596698031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596698671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596706218
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1313596710609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313596722375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596724578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596740046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1313596745078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1313596750953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313596768421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596770046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596783640
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1313596786062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596805062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596816140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596818703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596819515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596822203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596827859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596828671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313596828671
