what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123335000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123337015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123339781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123340890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123341421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123342984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313123344937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123347015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123352250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123354796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123357625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123358046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123361453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123362828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123811593
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1313123870078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123875859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123876140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313123884734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313123888765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313123903015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123904531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123917468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313123926984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1313123931734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1313123934406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313123963265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313123994687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124000421
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1313124000546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124000843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124317125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1313124324484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124336031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124397828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313124414562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124418796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124418953
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1313124419078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124419375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124439546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313124447578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124452890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124453359
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1313124453484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124453781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124460843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124465437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124465875
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1313124465984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124466015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124467437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124467828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313124473500
