what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120517187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120517515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120517828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120518031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120518234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120518500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120520343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313120522375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120525640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120528046
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1313120528781
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1313120529437
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1313120530703
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1313120531937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120594000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120594265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120594515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120594734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313120595109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313120604468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313120606812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120607890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120609156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120630718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120630859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1313120634171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1313120636515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313120643625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120652843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120654453
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1313120656578
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1313120660609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313120665046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313120667250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120669281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120670765
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1313120671640
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1313120671906
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1313120674453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1313120674875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313120803984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313120858390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120860046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120862468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313120872593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313120896296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120903875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120906484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313120910875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120931203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120931703
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1313120944875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120953234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120953515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313120956109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120957375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120960609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313120976500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120980671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313120982984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313121028765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313121042984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313121050609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313121057609
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1313121078718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121079812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121080062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121086078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121087406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121087843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121089203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313121098250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121099953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121101046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121126359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121126484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313121147109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121148609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121149921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313121153656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121155406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121155734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121160234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121160500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313121165125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121166265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121167484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313121185781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313121187296
